customer_id,name,region,customer_type
4799,Ethan Mitchell,Texas,New
4800,Amanda Cox,Texas,Regular
4801,James Thomas,Florida,New
4802,Leonard Walker,California,New
4803,Madeline Newton,Florida,Regular
4804,Scott Hill,Texas,Loyal
4805,Gary Ingram,Texas,Regular
4806,Laura Brown,California,Regular
4807,Sally Jimenez,Colorado,Regular
4808,Jason Travis,California,Regular
4809,Kara Rice,Texas,Regular
4810,Valerie Lee,Texas,Regular
4811,Marcus Taylor,Florida,Loyal
4812,Audrey Hancock,Florida,Loyal
4813,Kathy Arias,Florida,Regular
4814,April Gonzalez,Texas,Regular
4815,Paul Maldonado,Wisconsin,New
4816,Christopher Lawson,Alabama,Loyal
4817,Terry Floyd,New York,Regular
4818,Daniel Rogers,California,Regular
4819,Nicole Ryan,Texas,New
4820,Shari Anderson,New York,New
4821,Louis Martin,Alabama,Regular
4822,Christopher Middleton,New York,Regular
4823,Kristopher Daniels,California,Regular
4824,Wanda Turner,Wisconsin,Loyal
4825,Timothy Chandler,Wisconsin,Loyal
4826,Sara Chandler,Colorado,New
4827,Carlos Wilson,California,New
4828,Jessica Best,Wisconsin,Regular
4829,Tracy Castaneda,Alabama,Loyal
4830,Shane Gonzalez,Florida,Regular
4831,Juan Mcmillan,New York,Regular
4832,Ashley Mercer,Wisconsin,Loyal
4833,Amanda Bryant,Texas,New
4834,Whitney Wells,California,Loyal
4835,Max Sanchez,Florida,Loyal
4836,Michael Thomas,Colorado,New
4837,Richard Gray,Colorado,Regular
4838,Angela Meyer,Alabama,New
4839,Maurice Arellano,Texas,New
4840,Jaime Ward,Colorado,Regular
4841,Samantha Watts,New York,Loyal
4842,Michelle Bell,Texas,Regular
4843,Erica Cohen,New York,Regular
4844,Joanne Phillips,Florida,Regular
4845,Christy Herrera,New York,Loyal
4846,Jonathon Lambert,Wisconsin,Regular
4847,Aaron Allen,Alabama,Regular
4848,Matthew Johnson,Florida,Regular
4849,Calvin West,California,Loyal
4850,Kurt Hays,Florida,New
4851,Maria Calderon,Texas,Regular
4852,Annette Allen,Wisconsin,Regular
4853,Hayley Brown,California,Regular
4854,Kimberly Murillo,Florida,Regular
4855,Wesley Fields,Texas,Regular
4856,Max Orozco,Florida,Regular
4857,Adam Bryant,Texas,Regular
4858,Joshua Jacobs,Texas,Loyal
4859,Olivia Dawson,Florida,New
4860,Tracey Collins,California,Regular
4861,Matthew Silva,Texas,Loyal
4862,Evan Smith,California,New
4863,Trevor Ortiz,California,Regular
4864,Maria Martinez,New York,Regular
4865,Michael Lopez,Wisconsin,New
4866,Nicole Snyder,New York,Loyal
4867,Kaitlin Cox,California,Regular
4868,David Brown,Texas,Regular
4869,Judith Meadows,Florida,New
4870,Megan Ramirez,Texas,New
4871,Sarah Wagner,Florida,Regular
4872,Patrick Johnson,California,New
4873,Julie Yates,Texas,Regular
4874,Christy Smith,Florida,New
4875,Scott Miller,Florida,Regular
4876,Jack Stewart,Colorado,Regular
4877,Mark Lucero,California,Regular
4878,John Hernandez,Texas,Loyal
4879,Chelsea Walker,Wisconsin,Regular
4880,Morgan Hill,New York,Regular
4881,Martin Stewart,New York,Regular
4882,Taylor Williams,Florida,Loyal
4883,Heather Golden,New York,New
4884,Corey Simpson,Florida,Regular
4885,Jessica Nguyen,Texas,New
4886,Daniel Green,California,New
4887,Nicholas Lee,Florida,Regular
4888,Thomas Mullins,Wisconsin,Regular
4889,Danielle Larson,New York,Regular
4890,Jeremy Hernandez,Wisconsin,Loyal
4891,Dr. Steven Liu,New York,Regular
4892,Christine Lopez,California,Loyal
4893,Dennis Glenn,Florida,Regular
4894,Patricia Padilla,California,Regular
4895,Catherine Webb,New York,Regular
4896,Crystal Valdez,California,New
4897,Richard Bennett,Florida,New
4898,Lindsey Goodman,California,Regular
4899,Amanda Johnson,California,New
4900,Marc Jones,New York,Regular
4901,James Barber,Florida,Loyal
4902,Taylor Ramirez,Texas,Regular
4903,Jasmine Mitchell,Alabama,Regular
4904,Mark Cox,New York,New
4905,Nicole Miller,California,Regular
4906,Bryan Rodriguez,Florida,Regular
4907,Maria Harrison,California,Regular
4908,John Horn,New York,Loyal
4909,Melinda Stokes,New York,Regular
4910,Tracy Kennedy,California,Regular
4911,Brianna Brown,Alabama,Loyal
4912,Glenn Golden,Colorado,New
4913,Jerry Curtis,Wisconsin,New
4914,Stephen Jones,Colorado,New
4915,Brandy Taylor,New York,New
4916,Mr. Austin Odonnell,California,Loyal
4917,Eric Oconnor,Florida,Regular
4918,Mr. Matthew Robinson,Wisconsin,New
4919,Brett Chambers,New York,Regular
4920,Ashley Lee,Florida,Loyal
4921,Bradley Williams,New York,New
4922,Julie Davis,New York,New
4923,Ms. Mary Perez MD,California,Regular
4924,Dylan Mitchell,New York,Regular
4925,Cynthia Velazquez,New York,New
4926,Megan Thomas,California,Regular
4927,Angela Lutz,Florida,Loyal
4928,Candice Moreno,Florida,Regular
4929,Annette Henry,Colorado,Loyal
4930,Christopher Mccall,New York,New
4931,Chloe Jenkins,Texas,Loyal
4932,Tyler Smith,Texas,Loyal
4933,Shawn Mccormick,New York,Regular
4934,Miss Megan Beck,Florida,Regular
4935,Robert Rice,California,New
4936,Brianna Snyder,Texas,New
4937,Keith Silva,Texas,New
4938,Jason Taylor Jr.,Wisconsin,Regular
4939,Lindsay Harding,Wisconsin,Regular
4940,Willie Williams,New York,Loyal
4941,Richard Palmer,Florida,Regular
4942,Richard Norton,New York,New
4943,Matthew Carey,Florida,Loyal
4944,Michelle Ross,Wisconsin,New
4945,Lisa Graham,California,Regular
4946,Elizabeth Welch,Alabama,Regular
4947,Phillip Richardson,Florida,Regular
4948,Kayla Carson,California,Loyal
4949,Brian Silva,California,Regular
4950,Kristy Wilson,California,Loyal
4951,Laura Washington,New York,New
4952,Jason Burke,Alabama,Loyal
4953,Joshua Bailey,Wisconsin,Regular
4954,Christopher Morris,Colorado,Regular
4955,William Espinoza,Colorado,New
4956,Donald Thompson,New York,Regular
4957,Brittany Burke,Florida,Regular
4958,Gerald Sosa,Colorado,Regular
4959,Jane Robinson,Wisconsin,New
4960,Joshua Hill,Colorado,Loyal
4961,Robert Gutierrez,Texas,New
4962,Ryan Young,Texas,Loyal
4963,Robin Lee,Florida,Regular
4964,Edward Green,Texas,Regular
4965,Ms. Jessica Velasquez,Texas,Regular
4966,Scott Peters,California,Loyal
4967,Steven Wilson,Wisconsin,Regular
4968,Tina Watkins,Florida,New
4969,Kimberly Richmond,Florida,Regular
4970,Christopher Herrera,Wisconsin,Loyal
4971,Charles Gates,Texas,Regular
4972,Edward Griffin,Florida,Regular
4973,Jennifer Dickerson,California,New
4974,Kathryn Thompson,Colorado,New
4975,Jane Curry,New York,Loyal
4976,Angela Jenkins,Florida,Regular
4977,Zachary Williams,Texas,New
4978,Kim Davis,Florida,Regular
4979,Sabrina Wilson,California,Regular
4980,Dean Cole,Texas,Regular
4981,Theresa Dunn DDS,California,New
4982,Deborah Shaw MD,Texas,Regular
4983,Matthew Perez,Texas,New
4984,Dustin Moore,Texas,Regular
4985,Manuel Berger,Alabama,Loyal
4986,Mary Wilson,Texas,New
4987,Ryan Taylor,California,Loyal
4988,Kristine Martinez,Alabama,Regular
4989,Brett Perez II,Florida,Loyal
4990,Kayla Taylor,Alabama,New
4991,Meagan Collins,New York,Regular
4992,Michelle Wilson,Florida,Regular
4993,Jeremy Harris,New York,Loyal
4994,Douglas Smith,Texas,Regular
4995,Wanda Alexander,Texas,Regular
4996,Brenda Wallace,Texas,New
4997,Benjamin Mcdowell,California,New
4998,Rebecca Ponce,Wisconsin,Loyal
4999,Leslie Kim,Florida,Loyal
5000,Cassandra Bentley,Texas,Regular
5001,Michelle Taylor,Alabama,Loyal
5002,Kristen Newman,Florida,New
5003,Cynthia Russell,California,Loyal
5004,Andrew Haney,Alabama,New
5005,Deborah Bryant,Florida,Regular
5006,Jeffery Cooley,Florida,Loyal
5007,Julie Davis,Texas,Regular
5008,Audrey Brown,California,New
5009,Leslie Williams,Florida,Regular
5010,Cassandra Moore,Texas,Loyal
5011,Amy Barton,Alabama,Regular
5012,Wendy Zavala,California,New
5013,Ashley Abbott,Wisconsin,New
5014,Kimberly Tucker,Colorado,New
5015,Jill Jones,Wisconsin,New
5016,Cheryl Cruz,California,New
5017,Christine Rodriguez,Florida,Regular
5018,Antonio Christian DDS,New York,Regular
5019,Jesse Montgomery,New York,Loyal
5020,Dr. Jessica Bailey,Alabama,Regular
5021,William Bolton,California,Regular
5022,Teresa Richardson,California,Regular
5023,Mitchell Bennett,Florida,Regular
5024,Luis Palmer,Wisconsin,Loyal
5025,Jacob Knox,Wisconsin,New
5026,Julie Johnston,Alabama,Regular
5027,Abigail Morris,Wisconsin,Loyal
5028,Brian Melton,California,Regular
5029,John Rivers,California,Regular
5030,James Fleming,Texas,New
5031,Pamela Adams,Texas,Regular
5032,Luke Tran,Florida,Regular
5033,Bruce Gross,California,Regular
5034,Sonia Rangel,Texas,New
5035,Ashley Flores MD,New York,New
5036,Stephanie Haley,Texas,Loyal
5037,Linda Diaz,Texas,New
5038,John Sanchez,Alabama,New
5039,Katherine Horn,Texas,New
5040,Latoya Anderson,New York,Regular
5041,Kathy Moran,Florida,New
5042,Elizabeth Jacobs,California,Loyal
5043,Robert Hartman,Florida,New
5044,Mark Gibbs MD,Texas,Regular
5045,Eugene Young,California,Loyal
5046,Kristina Davis,Texas,New
5047,Judy Ramos,Texas,Regular
5048,John Parker,Wisconsin,Regular
5049,Michael Johnson,Alabama,New
5050,Charlene Johnson,Florida,Regular
5051,Renee Jordan,California,Regular
5052,Timothy Carter,California,Regular
5053,John Peterson,Texas,Loyal
5054,Jamie Hanson,California,Regular
5055,Jesse Bradford,Florida,Regular
5056,Kimberly Davis,Colorado,Regular
5057,Pamela Landry,California,Regular
5058,Timothy Greene,California,Regular
5059,Ashley Holt,California,Regular
5060,Todd Dunn,Florida,Regular
5061,Bryan Scott,California,New
5062,William Frost,Colorado,Loyal
5063,Vincent Williams,Colorado,Loyal
5064,Kenneth Vasquez,Florida,New
5065,John Richards,Texas,Loyal
5066,Jerry Wood,New York,Regular
5067,Richard Tate,Wisconsin,New
5068,Erica Ramsey,California,Regular
5069,Alejandro Grimes,New York,New
5070,Kelly Hunt,Florida,Loyal
5071,Michael Newton,Alabama,Regular
5072,Michael Shaw,Florida,New
5073,Vanessa Powell,New York,Regular
5074,Tammie Shields,Texas,New
5075,Frank Bradley,Alabama,Regular
5076,Ashlee Baldwin,California,New
5077,Susan Jackson,Alabama,Regular
5078,Meghan Taylor,Texas,New
5079,Brian Powers,Texas,Regular
5080,Vincent Richardson,Florida,Regular
5081,Lacey Lopez,Florida,New
5082,Jason Russo,Wisconsin,New
5083,Charles Sims,California,New
5084,Joseph Dillon,Texas,Regular
5085,Bradley Steele,California,Regular
5086,Joseph Wagner,New York,Regular
5087,Christopher Schroeder,Alabama,Regular
5088,Douglas Taylor,Colorado,Regular
5089,Karen Waters,California,Loyal
5090,James Carlson,Texas,New
5091,Kimberly Miller,Texas,Regular
5092,Elizabeth Norton,California,New
5093,William Garcia,Texas,Loyal
5094,Roberto Wilson MD,California,New
5095,John Taylor,California,New
5096,Christopher Thomas,California,Regular
5097,Thomas Massey,California,New
5098,Madison Goodman,Colorado,New
5099,Brandon Lynn,California,New
5100,Evan Wilson,California,New
5101,Lisa Vasquez,Texas,Regular
5102,Hailey Robinson,Florida,Loyal
5103,Lee Gonzalez,Texas,New
5104,Ariel Thornton,Florida,Regular
5105,Natalie Serrano,California,Regular
5106,Kenneth Stanley,New York,Regular
5107,Kendra Wagner,Texas,Regular
5108,James Davis,Wisconsin,Regular
5109,Theresa Smith,Florida,Loyal
5110,Randy Barnes,California,Regular
5111,Kristine Miller,Wisconsin,Regular
5112,Cynthia Cole,New York,New
5113,Pamela Wright,New York,Loyal
5114,Gavin Taylor,Florida,Regular
5115,Brandon Powell,California,Loyal
5116,Cynthia Deleon PhD,Colorado,Regular
5117,Shawn Avery,Florida,Loyal
5118,Wendy Goodman,New York,New
5119,Shawn Johnston,New York,New
5120,Mandy Moreno,Texas,Regular
5121,Kenneth Nguyen,Wisconsin,Regular
5122,Melinda Rodriguez,Wisconsin,Regular
5123,Richard Gutierrez,Alabama,Regular
5124,Heidi Saunders,California,Loyal
5125,Jacob Smith,Texas,New
5126,Melinda Hayden,Florida,New
5127,Carl Murphy,New York,New
5128,Jason Henry,Colorado,New
5129,Joshua Jackson,California,Regular
5130,Sarah Neal,New York,Regular
5131,Hailey Noble,Texas,Loyal
5132,Crystal Ray,Texas,Regular
5133,Joshua Rojas,Texas,New
5134,Christopher Navarro,Texas,Regular
5135,Meghan Smith,Wisconsin,Regular
5136,Shane Hamilton,Texas,New
5137,Justin Bates,Colorado,Regular
5138,Donna Perez,Texas,New
5139,Mary Rice,Colorado,New
5140,Kristine Schultz,Florida,Regular
5141,Lacey Bailey,New York,New
5142,Dustin Bryan,Wisconsin,Regular
5143,Dillon Villa,New York,New
5144,Oscar Payne,New York,New
5145,Steven Abbott,California,Regular
5146,Russell Brooks,Texas,Regular
5147,Zachary Buchanan,California,Regular
5148,John Rios,Alabama,New
5149,Brian Gutierrez,Florida,New
5150,Lisa Martin,Colorado,Loyal
5151,David Shepherd,California,Regular
5152,Curtis Becker,Texas,New
5153,Kevin Newman,Alabama,New
5154,Mark Jones,California,Regular
5155,James Morrison,New York,New
5156,Elizabeth Kent,Alabama,Regular
5157,Jasmine Hendrix,Colorado,Loyal
5158,Preston Hartman,Colorado,Regular
5159,Katelyn Nguyen,New York,New
5160,Adam Deleon,Wisconsin,Regular
5161,Nicholas Ochoa,Colorado,Loyal
5162,Erica Valenzuela,Florida,New
5163,Donna Fisher,Alabama,Regular
5164,Daniel Thomas,Wisconsin,Regular
5165,Melissa Bradley,New York,Regular
5166,Joshua Cabrera,New York,Loyal
5167,Andrew Smith,Texas,Regular
5168,Michael Jacobs,California,Regular
5169,Mr. Tyler Jones,Wisconsin,Loyal
5170,Thomas Schwartz,Alabama,Regular
5171,Paige Garcia,Colorado,New
5172,William Levine,Texas,New
5173,Nicole Kelly,Texas,Regular
5174,Jay Hogan PhD,New York,New
5175,Robert Porter,Alabama,Regular
5176,Kevin Johnson,Texas,Regular
5177,Richard Rodriguez,Florida,Loyal
5178,Eric Short,Florida,Loyal
5179,Lisa Patel,New York,Regular
5180,Gary Owen,Texas,Regular
5181,Tammy Browning,California,Loyal
5182,Brian Moreno,Wisconsin,Loyal
5183,John Green,Texas,New
5184,Jamie Cochran,Florida,New
5185,Meghan Morrison,California,Regular
5186,Donald Johnson,California,Regular
5187,John Campbell,New York,Loyal
5188,Katelyn Phillips,Texas,Loyal
5189,Shawn Hanson,Alabama,New
5190,Kristina Gillespie,Alabama,New
5191,Laurie Gomez,California,Regular
5192,Ashley Sanders,Colorado,New
5193,Andrea Ruiz,California,Loyal
5194,Marc Mahoney,Alabama,New
5195,Cynthia Davis,Wisconsin,Regular
5196,George Robbins,Colorado,Regular
5197,Christine Carlson,Texas,Loyal
5198,Isabel Smith,Florida,New
5199,Jeremy Scott,New York,Loyal
5200,Theresa Juarez,Texas,Regular
5201,Jennifer Camacho DDS,Florida,Loyal
5202,Daniel Anderson,New York,Regular
5203,Danielle Nguyen DVM,Texas,Loyal
5204,Victoria Hogan,Alabama,New
5205,Jason Simpson,California,Regular
5206,Richard Le,California,New
5207,Andrea Henry,Wisconsin,Regular
5208,Marissa Sandoval,New York,Regular
5209,Karen Sawyer,Florida,New
5210,Elizabeth Strickland,Wisconsin,New
5211,Daniel Charles,Texas,Loyal
5212,Michael Morris,New York,Loyal
5213,Sandra Mcbride,Wisconsin,Regular
5214,James Curtis,Colorado,New
5215,Tonya Gibson,Colorado,Regular
5216,Kaitlyn Payne,Florida,Regular
5217,Derek Moore,California,Regular
5218,Russell Wong,Alabama,New
5219,Ryan Le,Texas,Regular
5220,Johnathan Holder,Wisconsin,New
5221,Sara Brady,Texas,Regular
5222,Wendy Farley,Colorado,Loyal
5223,Charles Brooks,Colorado,New
5224,Mark Davenport,California,Regular
5225,Melissa Flynn,Florida,Regular
5226,Christopher Brooks,California,Regular
5227,John Reed,Texas,Regular
5228,Philip Baxter,Florida,New
5229,Richard Bell,New York,New
5230,Abigail Ellis,California,Regular
5231,Lisa Miller,Texas,Regular
5232,Rebekah Williams,New York,New
5233,Connor Gutierrez,New York,Regular
5234,Alexis Booker,New York,Regular
5235,William Melton,California,Loyal
5236,Stacey Harris,Wisconsin,Regular
5237,Kathryn Lynn,Alabama,Regular
5238,Michael Brown,Florida,Regular
5239,Stephanie Rice,New York,Regular
5240,Darlene Fuller,California,New
5241,Benjamin Johns,Florida,New
5242,Terry Stevens,New York,Loyal
5243,Beth Andrade,New York,Regular
5244,Miranda Wright,Texas,Regular
5245,Melissa Mejia,New York,Loyal
5246,Samuel Jackson,Wisconsin,Regular
5247,Martin Turner,Wisconsin,Regular
5248,Abigail Cox,Texas,Regular
5249,Victoria Sanchez,New York,Regular
5250,Natalie Ortiz,Colorado,Regular
5251,Amy Mcdonald,Wisconsin,Regular
5252,Jason Weaver,Wisconsin,Regular
5253,Allen Brooks,New York,New
5254,Angela Schmidt,California,Regular
5255,Kristin Salazar,Florida,Loyal
5256,Catherine Montgomery,Florida,Regular
5257,Angel Olson,Florida,Regular
5258,Felicia Peterson,Wisconsin,Loyal
5259,Mr. John King MD,California,New
5260,Frank Sanchez,Colorado,New
5261,Dean Cruz,Florida,New
5262,Gabriela Hernandez,New York,Regular
5263,Jason Lawrence,California,Regular
5264,Jacob Mills,New York,Loyal
5265,Rhonda Sanford,Texas,Loyal
5266,Tara Crawford,Colorado,Regular
5267,Andrew Ballard,Texas,New
5268,Wayne Hines,Alabama,Regular
5269,Johnny Knight,California,Loyal
5270,Erin Wilson,California,Regular
5271,Alexa Robinson,New York,Regular
5272,Meredith Campbell,Texas,Regular
5273,Lauren Garcia,Wisconsin,Regular
5274,Matthew Lee,Texas,Regular
5275,Billy Dalton,Wisconsin,New
5276,Brandon Mcintyre,California,New
5277,Sheila Cook,Texas,Regular
5278,Frank Meyers,California,New
5279,Donald Smith,Wisconsin,Regular
5280,Amy Franklin,California,Loyal
5281,Jennifer Booker,Florida,Regular
5282,Rachel Jackson,Wisconsin,New
5283,Denise Reynolds,California,New
5284,Tyler Washington,Texas,Regular
5285,Jasmine Kelly,New York,Regular
5286,Haley Miller,Texas,Regular
5287,Bryan Love,Texas,New
5288,Jennifer Davis,New York,Regular
5289,Joel Santos,California,Loyal
5290,Christopher Johnson,Florida,Regular
5291,Danielle Woods,Colorado,New
5292,Brian Harrison,Texas,Regular
5293,Stacy Chapman,New York,Regular
5294,Bailey Mitchell,Texas,New
5295,Angela Hartman,California,Regular
5296,Mark Reyes,Alabama,Regular
5297,James Galloway,Texas,Regular
5298,William Morris,Florida,New
5299,Annette Alexander MD,Texas,Loyal
5300,Carl Combs,Alabama,Regular
5301,Lisa Howe,California,Loyal
5302,Heather Smith,New York,Regular
5303,Amanda Williams,California,New
5304,Thomas Chapman,New York,New
5305,James Lewis,Florida,Regular
5306,Scott Summers,Wisconsin,Regular
5307,Brandon Conner,Texas,Regular
5308,Victor Hernandez,California,Regular
5309,Melissa Moore,Florida,Regular
5310,Robert Little,California,New
5311,Leah Hoffman,Wisconsin,New
5312,Jared Munoz,Florida,Regular
5313,David Combs,Florida,Regular
5314,Cassandra Hudson,Wisconsin,New
5315,Elizabeth Smith,Colorado,Loyal
5316,Jacob Kennedy,California,Regular
5317,Vanessa Hernandez,Florida,Regular
5318,Michael Williams,Wisconsin,Regular
5319,Edward Davis,Wisconsin,Regular
5320,Grant Hurst,New York,Loyal
5321,James Hernandez,California,Regular
5322,Robin Clay,California,Loyal
5323,Monica Thomas,New York,New
5324,Jason Reid,Florida,Regular
5325,Jason Brown,Texas,Regular
5326,Leslie Jones,Texas,Loyal
5327,Richard Pearson MD,Florida,New
5328,Joshua Gonzalez,Florida,Regular
5329,Leah Green,Florida,Regular
5330,Teresa Mclean,New York,Regular
5331,Christopher Robinson,Florida,New
5332,Karl Joseph,New York,Regular
5333,Jaclyn Phillips,New York,Loyal
5334,Edward Gonzalez,Alabama,New
5335,Sean Mcgee,Colorado,Regular
5336,Savannah Mann,New York,Loyal
5337,Lucas Wu,California,Regular
5338,Jacob Davis,California,Regular
5339,Jessica Mathis,Alabama,Regular
5340,Robert Jackson,California,New
5341,Tara Vargas,New York,Regular
5342,John Harrison,California,Regular
5343,Nicole Schwartz,California,Regular
5344,Elizabeth Williams,Florida,Regular
5345,Jane White,Florida,Loyal
5346,Adam Gardner,Texas,Loyal
5347,Samantha Briggs,Colorado,New
5348,Timothy Everett,Texas,New
5349,Andre Harmon,New York,Regular
5350,Joshua Stafford,Florida,New
5351,Holly Bridges,California,Regular
5352,Stephen Baker,Wisconsin,Regular
5353,Todd Hayes,Texas,Regular
5354,Jamie Downs,Wisconsin,New
5355,Wanda Ramirez,Wisconsin,Regular
5356,Marc Thompson,Wisconsin,New
5357,Maria Roy,Texas,Loyal
5358,Shelby Jimenez,Colorado,New
5359,Robyn Elliott,New York,Regular
5360,Bethany Ruiz,Wisconsin,Loyal
5361,Gary Frost,California,Loyal
5362,Louis Green,California,Regular
5363,Daniel Johnson,Colorado,Regular
5364,Robert Yates,Colorado,Regular
5365,Christopher Johnson,New York,Regular
5366,Jennifer Gilbert,Florida,Regular
5367,Ashley Rubio,New York,Regular
5368,Patrick Butler,Florida,Regular
5369,Shelley Carrillo,New York,Regular
5370,Terrence Patterson,Texas,New
5371,Michael Simmons,New York,Loyal
